PARCELSIZE,BLDGSIZE,BLDGTOTVAL,AGE_2014,X_COORD,Y_COORD,SITEADDR,TLID,FIPS,DEMOLISHED,WSAddr,WScore,WSDesc,TScore,TSDesc,Total.Pop,Pop.Density,Median.Hhld.Income,Pct.White.Alone,Pct.Black.Alone,Pct.Asian.Alone,Pct.Renter.Occ,Median.Year.Built,Median.Gross.Rent.Pct.Inc,BLDGSIZE.thous,PARCELSIZE.sqft,COVERAGE
0.06131661,1968,0.5072651417062293,105,7646746,695489,4135 N VANCOUVER AVE,1N1E22DB  -12100,410510034022,0,4135 N VANCOUVER AVE,92,Walker's Paradise,53,Good Transit,772,8539.93,51935,61.787564766839374,20.33678756476684,0,49.65034965034965,1939,50,1.968,1.4076356749311294e-6,1398089033.2978292
0.11456556,1561,0.49705860992083667,94,7646592,693955,"3704 N GANTENBEIN AVE, UN A",1N1E22DC  -10600,410510034022,0,"3704 N GANTENBEIN AVE, UN A",95,Walker's Paradise,54,Good Transit,772,8539.93,51935,61.787564766839374,20.33678756476684,0,49.65034965034965,1939,50,1.561,2.6300633608815424e-6,593521822.7886287
0.08727179,1624,0.6466698634631401,107,7646320,694319,3836 N HAIGHT AVE,1N1E22DC  -08300,410510034022,0,3836 N HAIGHT AVE,94,Walker's Paradise,54,Good Transit,772,8539.93,51935,61.787564766839374,20.33678756476684,0,49.65034965034965,1939,50,1.624,2.003484618916437e-6,810587705.3742108
0.09066057,1060,0.4835750773705209,108,7646764,695355,205 N MASON ST,1N1E22DB  -11800,410510034022,0,205 N MASON ST,92,Walker's Paradise,53,Good Transit,772,8539.93,51935,61.787564766839374,20.33678756476684,0,49.65034965034965,1939,50,1.06,2.081280303030303e-6,509301893.8663191
0.12399554,1136,0.4076376927278074,86,7646315,693964,3706 N HAIGHT AVE,1N1E22DC  -08900,410510034022,0,3706 N HAIGHT AVE,94,Walker's Paradise,54,Good Transit,772,8539.93,51935,61.787564766839374,20.33678756476684,0,49.65034965034965,1939,50,1.136,2.846545913682277e-6,399080160.4638361
0.06783654,1367,0.49646971386101824,111,7646209,695348,4105 N HAIGHT AVE,1N1E22DB  -08101,410510034022,0,4105 N HAIGHT AVE,92,Walker's Paradise,54,Good Transit,772,8539.93,51935,61.787564766839374,20.33678756476684,0,49.65034965034965,1939,50,1.367,1.5573126721763085e-6,877794179.9508053
0.11478421,1802,0.5448529649117144,109,7645857,693719,3605 N COMMERCIAL AVE,1N1E22DC  -19000,410510034023,0,3605 N COMMERCIAL AVE,93,Walker's Paradise,55,Good Transit,1462,14794.44,61875,81.94254445964432,11.149110807113544,1.231190150478796,69.71153846153845,2000,25.200000760000002,1.802,2.6350828741965107e-6,683849459.7819682
0.1141006,962,0.44750279240465934,60,7645780,695002,4026 N KERBY AVE,1N1E22DB  -20500,410510034023,0,4026 N KERBY AVE,94,Walker's Paradise,54,Good Transit,1462,14794.44,61875,81.94254445964432,11.149110807113544,1.231190150478796,69.71153846153845,2000,25.200000760000002,0.962,2.6193893480257114e-6,367261171.28218436
0.05726981,897,0.42170818505338076,128,7645190,694037,3710 N ALBINA AVE,1N1E22CD  -10400,410510034023,0,3710 N ALBINA AVE,94,Walker's Paradise,54,Good Transit,1462,14794.44,61875,81.94254445964432,11.149110807113544,1.231190150478796,69.71153846153845,2000,25.200000760000002,0.897,1.314733930211203e-6,682267323.7435222
0.11478489,1858,0.6195564189736118,119,7646025,693813,3626 N COMMERCIAL AVE,1N1E22DC  -18600,410510034023,0,3626 N COMMERCIAL AVE,93,Walker's Paradise,55,Good Transit,1462,14794.44,61875,81.94254445964432,11.149110807113544,1.231190150478796,69.71153846153845,2000,25.200000760000002,1.858,2.6350984848484847e-6,705096986.1973994
0.11448891,1457,0.35761190242045493,110,7645589,694137,3737 N KERBY AVE,1N1E22CD  -12800,410510034023,0,3737 N KERBY AVE,94,Walker's Paradise,54,Good Transit,1462,14794.44,61875,81.94254445964432,11.149110807113544,1.231190150478796,69.71153846153845,2000,25.200000760000002,1.457,2.6283037190082644e-6,554349936.6008463
0.11478328,1144,0.49375269280482553,126,7645021,693509,3531 N ALBINA AVE,1N1E22CD  -17600,410510034023,0,3531 N ALBINA AVE,93,Walker's Paradise,54,Good Transit,1462,14794.44,61875,81.94254445964432,11.149110807113544,1.231190150478796,69.71153846153845,2000,25.200000760000002,1.144,2.6350615243342517e-6,434145460.90684986
0.11386686,1654,0.5623193061355606,88,7650814,699219,5734 NE 12TH AVE,1N1E14CD  -16600,410510036011,0,5734 NE 12TH AVE,84,Very Walkable,50,Good Transit,923,9755.552,65486,68.25568797399784,22.426868905742143,0,26.94610778443114,1939,37.20000076,1.654,2.6140234159779616e-6,632741080.2405546
0.11388622,1400,0.5279882994282675,68,7651087,699651,5912 NE 13TH AVE,1N1E14CD  -02000,410510036011,0,5912 NE 13TH AVE,80,Very Walkable,49,Some Transit,923,9755.552,65486,68.25568797399784,22.426868905742143,0,26.94610778443114,1939,37.20000076,1.4,2.6144678604224056e-6,535481816.8519423
0.1151658,1078,0.4430101357812201,75,7651471,700074,6023 NE 15TH AVE,1N1E14DB  -20300,410510036011,0,6023 NE 15TH AVE,70,Very Walkable,52,Good Transit,923,9755.552,65486,68.25568797399784,22.426868905742143,0,26.94610778443114,1939,37.20000076,1.078,2.6438429752066114e-6,407739797.7524578
0.11478155,1721,0.5989108036502797,76,7651448,699676,5925 NE 15TH AVE,1N1E14DC  -09200,410510036011,0,5925 NE 15TH AVE,81,Very Walkable,49,Some Transit,923,9755.552,65486,68.25568797399784,22.426868905742143,0,26.94610778443114,1939,37.20000076,1.721,2.635021808999082e-6,653125524.0933756
0.11247254,934,0.5344872803566746,63,7650958,699829,5945 NE 13TH AVE,1N1E14CD  -02500,410510036011,0,5945 NE 13TH AVE,80,Very Walkable,49,Some Transit,923,9755.552,65486,68.25568797399784,22.426868905742143,0,26.94610778443114,1939,37.20000076,0.934,2.582014233241506e-6,361733095.02924
0.11478784,1653,0.5120623219969844,68,7651117,700085,6024 NE 13TH AVE,1N1E14CA  -20900,410510036011,0,6024 NE 13TH AVE,75,Very Walkable,53,Good Transit,923,9755.552,65486,68.25568797399784,22.426868905742143,0,26.94610778443114,1939,37.20000076,1.653,2.6351662075298438e-006,627284911.0149647
0.10248292,834,0.5020805086726822,76,7650564,699484,5840 NE 11TH AVE,1N1E14CD  -06300,410510036011,0,5840 NE 11TH AVE,77,Very Walkable,49,Some Transit,923,9755.552,65486,68.25568797399784,22.426868905742143,0,26.94610778443114,1939,37.20000076,0.834,2.352684113865932e-6,354488728.4632405
0.11474811,1044,0.43164362519201227,119,7650489,703735,1015 NE STAFFORD ST,1N1E14BA  -01400,410510036012,0,1015 NE STAFFORD ST,73,Very Walkable,51,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,1.044,2.634254132231405e-6,396317115.81131923
0.10895062,1332,0.5407305187804563,93,7650015,702639,7044 NE 8TH AVE,1N1E14BA  -15800,410510036012,0,7044 NE 8TH AVE,79,Very Walkable,53,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,1.332,2.501162075298439e-6,532552453.5794289
0.11476434,936,0.43492332997294,58,7651310,702822,1323 NE MORGAN ST,1N1E14BA  -05600,410510036012,0,1323 NE MORGAN ST,69,Somewhat Walkable,51,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,0.936,2.6346267217630856e-6,355268544.21852636
0.1147645,1098,0.5120274914089347,94,7649130,702992,525 NE MORGAN ST,1N1E14BB  -15800,410510036012,0,525 NE MORGAN ST,77,Very Walkable,51,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,1.098,2.6346303948576675e-6,416756749.69176006
0.11759935,2676,0.5538916786226685,90,7651161,704198,1232 NE COLUMBIA BLVD,1N1E11CD  -00400,410510036012,0,1232 NE COLUMBIA BLVD,66,Somewhat Walkable,49,Some Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,2.676,2.699709595959596e-6,991217723.5673497
0.57887695,1040,0.1818537889086008,32,7651285,703157,7210 NE 13TH AVE,1N1E14BA  -05300,410510036012,0,7210 NE 13TH AVE,71,Very Walkable,52,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,1.04,1.3289186179981633e-5,78259118.79890883
0.11475245,1784,0.6104608632040965,10,7649837,703548,7327 NE 8TH AVE,1N1E14BB  -02500,410510036012,0,7327 NE 8TH AVE,76,Very Walkable,51,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,1.784,2.6343537649219468e-6,677205933.2937989
0.11475801,1371,0.5563793893447745,15,7649406,703585,618 NE STAFFORD ST,1N1E14BB  -03200,410510036012,0,618 NE STAFFORD ST,77,Very Walkable,50,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,1.371,2.6344814049586776e-6,520406026.5597147
0.16578389,2016,0.5206750309241915,90,7649783,702578,7018 NE 7TH PL,1N1E14BC  -00500,410510036012,0,7018 NE 7TH PL,79,Very Walkable,53,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,2.016,3.8058744260789715e-6,529707440.2102641
0.11476623,1744,0.5588052529102283,59,7651460,702818,1423 NE MORGAN ST,1N1E14AB  -05600,410510036012,0,1423 NE MORGAN ST,69,Somewhat Walkable,51,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,1.744,2.6346701101928374e-6,661942454.6750381
0.11476226,1686,0.5968505129272816,109,7651340,702096,1334 NE SARATOGA ST,1N1E14AC  -21800,410510036012,0,1334 NE SARATOGA ST,71,Very Walkable,52,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,1.686,2.634578971533517e-6,639950450.6098084
0.11433438,2505,0.6804009242865289,78,7650463,702346,1044 NE ONEONTA ST,1N1E14BD  -12400,410510036012,0,1044 NE ONEONTA ST,78,Very Walkable,53,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,2.505,2.6247561983471073e-6,954374353.5409034
0.11475011,916,0.4821852731591449,91,7649549,703331,656 NE HOLLAND ST,1N1E14BB  -05500,410510036012,0,656 NE HOLLAND ST,76,Very Walkable,51,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,0.916,2.634300045913682e-6,347720450.98693156
0.11476007,1986,0.6104323652059405,87,7649040,703345,504 NE HOLLAND ST,1N1E14BB  -18100,410510036012,0,504 NE HOLLAND ST,77,Very Walkable,50,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,1.986,2.6345286960514236e-6,753835022.9308852
0.1147663,2020,0.5998531571218796,104,7649336,703762,7414 NE 6TH AVE,1N1E14BB  -00900,410510036012,0,7414 NE 6TH AVE,75,Very Walkable,48,Some Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,2.02,2.634671717171717e-6,766698935.1403679
0.11476157,1233,0.5241499486171306,86,7649044,703495,505 NE HOLLAND ST,1N1E14BB  -19200,410510036012,0,505 NE HOLLAND ST,77,Very Walkable,50,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,1.233,2.634563131313131e-6,468009282.2013502
0.11475268,1432,0.5312293674897662,52,7649045,702645,7026 NE GRAND AVE,1N1E14BB  -13700,410510036012,0,7026 NE GRAND AVE,80,Very Walkable,52,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,1.432,2.6343590449954084e-6,543585735.8625524
0.12914405,969,0.48740696929370597,85,7649988,703705,805 NE STAFFORD ST,1N1E14BB  -02100,410510036012,0,805 NE STAFFORD ST,76,Very Walkable,51,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,0.969,2.9647394398530763e-6,326841538.57649654
0.10321998,832,0.4951888894155567,89,7649810,702814,768 NE MORGAN ST,1N1E14BB  -10900,410510036012,0,768 NE MORGAN ST,77,Very Walkable,52,Good Transit,1410,4925.519,60163,74.25531914893617,22.624113475177303,0,38.788870703764324,1955,34.29999924,0.832,2.3696046831955925e-6,351113418.1579961
0.11486147,1080,0.5384815392615705,91,7649521,701103,6424 NE 7TH AVE,1N1E14CB  -04300,410510036013,0,6424 NE 7TH AVE,82,Very Walkable,54,Good Transit,1166,8821.011,46679,53.2590051457976,43.22469982847341,1.5437392795883362,40.88050314465409,1941,45.90000153,1.08,2.636856519742883e-6,409578599.3336147
0.14339262,1324,0.5790092030546309,97,7649618,701344,6511 NE 8TH AVE,1N1E14BC  -09500,410510036013,0,6511 NE 8TH AVE,82,Very Walkable,54,Good Transit,1166,8821.011,46679,53.2590051457976,43.22469982847341,1.5437392795883362,40.88050314465409,1941,45.90000153,1.324,3.291841597796143e-6,402206473.38754255
0.11486141,1344,0.5458809483199727,65,7649518,701003,6404 NE 7TH AVE,1N1E14CB  -04100,410510036013,0,6404 NE 7TH AVE,82,Very Walkable,54,Good Transit,1166,8821.011,46679,53.2590051457976,43.22469982847341,1.5437392795883362,40.88050314465409,1941,45.90000153,1.344,2.636855142332415e-6,509698078.75421345
0.09499715,1276,0.5626452567082189,15,7651122,701764,6717 NE 13TH AVE,1N1E14BD  -04700,410510036013,0,6717 NE 13TH AVE,76,Very Walkable,53,Good Transit,1166,8821.011,46679,53.2590051457976,43.22469982847341,1.5437392795883362,40.88050314465409,1941,45.90000153,1.276,2.1808344811753904e-6,585097131.8613242
0.098785800000000007,704,0.3925740033080477,87,7649254,700907,6346 NE 6TH AVE,1N1E14CB  -06100,410510036013,0,6346 NE 6TH AVE,83,Very Walkable,54,Good Transit,1166,8821.011,46679,53.2590051457976,43.22469982847341,1.5437392795883362,40.88050314465409,1941,45.90000153,0.704,2.2678099173553722e-6,310431661.23066264
0.11448158,833,0.47627243668551755,108,7650404,700989,6414 NE 10TH AVE,1N1E14CA  -06800,410510036013,0,6414 NE 10TH AVE,79,Very Walkable,54,Good Transit,1166,8821.011,46679,53.2590051457976,43.22469982847341,1.5437392795883362,40.88050314465409,1941,45.90000153,0.833,2.628135445362718e-6,316954745.03409195
0.11485833,1735,0.5611916264090178,106,7650495,700686,6305 NE 11TH AVE,1N1E14CA  -06100,410510036013,0,6305 NE 11TH AVE,78,Very Walkable,53,Good Transit,1166,8821.011,46679,53.2590051457976,43.22469982847341,1.5437392795883362,40.88050314465409,1941,45.90000153,1.735,2.636784435261708e-6,657998422.926748
0.08530485,1274,0.438289904821345,102,7648820,701232,426 NE ROSA PARKS WAY,1N1E14CB  -09400,410510036013,0,426 NE ROSA PARKS WAY,81,Very Walkable,53,Good Transit,1166,8821.011,46679,53.2590051457976,43.22469982847341,1.5437392795883362,40.88050314465409,1941,45.90000153,1.274,1.9583298898071625e-6,650554335.42172575
0.1147408,1043,0.44282574247303585,134,7650329,701819,974 NE DEKUM ST,1N1E14BD  -10100,410510036013,0,974 NE DEKUM ST,78,Very Walkable,53,Good Transit,1166,8821.011,46679,53.2590051457976,43.22469982847341,1.5437392795883362,40.88050314465409,1941,45.90000153,1.043,2.6340863177226814e-6,395962726.4233821
0.17747303,1238,0.4805802526906879,98,7650497,701053,6433 NE DURHAM AVE,1N1E14CA  -05400,410510036013,0,6433 NE DURHAM AVE,77,Very Walkable,53,Good Transit,1166,8821.011,46679,53.2590051457976,43.22469982847341,1.5437392795883362,40.88050314465409,1941,45.90000153,1.238,4.07422015610652e-6,303861831.8512959
0.11415521,1344,0.5260447523128104,110,7650967,700935,1235 NE HIGHLAND ST,1N1E14CA  -02400,410510036013,0,1235 NE HIGHLAND ST,76,Very Walkable,53,Good Transit,1166,8821.011,46679,53.2590051457976,43.22469982847341,1.5437392795883362,40.88050314465409,1941,45.90000153,1.344,2.6206430211202935e-6,512851231.2315838
0.11376309,802,0.5015445099691098,88,7649818,699573,854 NE SIMPSON ST,1N1E14CC  -03600,410510036014,0,854 NE SIMPSON ST,84,Very Walkable,50,Good Transit,1035,8794.224,61034,69.46859903381643,16.81159420289855,1.4492753623188406,40,1939,30.39999962,0.802,2.6116411845730026e-6,307086595.4854075
0.1148407,840,0.5029651435641452,65,7650204,700321,6125 NE 10TH AVE,1N1E14CA  -11600,410510036014,0,6125 NE 10TH AVE,78,Very Walkable,53,Good Transit,1035,8794.224,61034,69.46859903381643,16.81159420289855,1.4492753623188406,40,1939,30.39999962,0.84,2.6363797061524335e-6,318618747.5346284
0.11429355,1624,0.5304759853542967,107,7649337,700367,6129 NE 7TH AVE,1N1E14CB  -14000,410510036014,0,6129 NE 7TH AVE,84,Very Walkable,53,Good Transit,1035,8794.224,61034,69.46859903381643,16.81159420289855,1.4492753623188406,40,1939,30.39999962,1.624,2.6238188705234158e-6,618945163.5722226
0.16356719,1120,0.4865120681495504,124,7649754,699206,823 NE JESSUP ST,1N1E14CC  -11000,410510036014,0,823 NE JESSUP ST,87,Very Walkable,50,Good Transit,1035,8794.224,61034,69.46859903381643,16.81159420289855,1.4492753623188406,40,1939,30.39999962,1.12,3.7549859963269052e-6,298270087.0510767
0.07178469,1402,0.560871565388315,11,7648953,700413,503 NE ASHLEY ST,1N1E14CB  -10800,410510036014,0,503 NE ASHLEY ST,85,Very Walkable,53,Good Transit,1035,8794.224,61034,69.46859903381643,16.81159420289855,1.4492753623188406,40,1939,30.39999962,1.402,1.6479497245179063e-6,850754109.267589
0.11477637,1460,0.5401355844380155,88,7648951,699068,514 NE JESSUP ST,1N1E14CC  -13500,410510036014,0,514 NE JESSUP ST,88,Very Walkable,49,Some Transit,1035,8794.224,61034,69.46859903381643,16.81159420289855,1.4492753623188406,40,1939,30.39999962,1.46,2.6349028925619834e-6,554100116.6006557
0.15481934,2320,0.5881609077548788,89,7649773,700304,6116 NE 8TH AVE,1N1E14CB  -17500,410510036014,0,6116 NE 8TH AVE,78,Very Walkable,53,Good Transit,1035,8794.224,61034,69.46859903381643,16.81159420289855,1.4492753623188406,40,1939,30.39999962,2.32,3.5541629935720845e-6,652755657.0128771
0.11486239,1136,0.4675,97,7649495,700299,6116 NE 7TH AVE,1N1E14CB  -15100,410510036014,0,6116 NE 7TH AVE,84,Very Walkable,53,Good Transit,1035,8794.224,61034,69.46859903381643,16.81159420289855,1.4492753623188406,40,1939,30.39999962,1.136,2.6368776400367306e-6,430812557.53079844
0.11478584,2512,0.6066695168875588,64,7655905,701057,3132 NE ROSA PARKS WAY,1N1E13CA  -04700,410510036021,0,3132 NE ROSA PARKS WAY,66,Somewhat Walkable,50,Good Transit,1694,7051.46,77083,66.7060212514758,26.446280991735538,2.125147579693034,24.190800681431003,1939,27.799999239999998,2.512,2.6351202938475664e-6,953277163.8034797
0.08705904,1201,0.5022706630336058,100,7655187,698989,5722 NE 29TH AVE,1N1E13CD  -11800,410510036021,0,5722 NE 29TH AVE,85,Very Walkable,50,Good Transit,1694,7051.46,77083,66.7060212514758,26.446280991735538,2.125147579693034,24.190800681431003,1939,27.799999239999998,1.201,1.9986005509641872e-6,600920478.792323
0.11470348,817,0.4277629967481735,91,7655195,699268,5826 NE 29TH AVE,1N1E13CD  -10700,410510036021,0,5826 NE 29TH AVE,80,Very Walkable,50,Good Transit,1694,7051.46,77083,66.7060212514758,26.446280991735538,2.125147579693034,24.190800681431003,1939,27.799999239999998,0.817,2.6332295684113867e-6,310265390.37874
0.11469857,1589,0.5641825608697051,106,7655316,699515,5915 NE 30TH AVE,1N1E13CD  -09600,410510036021,0,5915 NE 30TH AVE,80,Very Walkable,50,Good Transit,1694,7051.46,77083,66.7060212514758,26.446280991735538,2.125147579693034,24.190800681431003,1939,27.799999239999998,1.589,2.633116850321396e-6,603467331.8071882
0.17208341,1620,0.5472786972239727,103,7656279,698821,5634 NE 32ND PL,1N1E13CD  -20800,410510036021,0,5634 NE 32ND PL,83,Very Walkable,50,Good Transit,1694,7051.46,77083,66.7060212514758,26.446280991735538,2.125147579693034,24.190800681431003,1939,27.799999239999998,1.62,3.950491505968778e-6,410075555.80168945
0.11458087,989,0.49277532380025457,104,7655225,700387,6224 NE 29TH AVE,1N1E13CA  -09700,410510036021,0,6224 NE 29TH AVE,70,Very Walkable,51,Good Transit,1694,7051.46,77083,66.7060212514758,26.446280991735538,2.125147579693034,24.190800681431003,1939,27.799999239999998,0.989,2.630414830119376e-6,375986323.02233344
0.20662794,2072,0.5857883311921321,71,7655547,701922,3015 NE DEKUM ST,1N1E13BD  -02800,410510036021,0,3015 NE DEKUM ST,56,Somewhat Walkable,50,Good Transit,1694,7051.46,77083,66.7060212514758,26.446280991735538,2.125147579693034,24.190800681431003,1939,27.799999239999998,2.072,4.74352479338843e-6,436805980.83686066
0.11474776,1612,0.53198127925117,92,7655500,700431,6236 NE 30TH AVE,1N1E13CA  -11600,410510036021,0,6236 NE 30TH AVE,72,Very Walkable,51,Good Transit,1694,7051.46,77083,66.7060212514758,26.446280991735538,2.125147579693034,24.190800681431003,1939,27.799999239999998,1.612,2.6342460973370064e-6,611939788.6285536
0.11474226,1346,0.530995811844519,84,7656037,700019,6036 NE 32ND AVE,1N1E13CA  -16500,410510036021,0,6036 NE 32ND AVE,76,Very Walkable,50,Good Transit,1694,7051.46,77083,66.7060212514758,26.446280991735538,2.125147579693034,24.190800681431003,1939,27.799999239999998,1.346,2.6341198347107437e-6,510986623.4114615
0.11471887,2751,0.7222054471888399,103,7656016,699224,5822 NE 32ND AVE,1N1E13CD  -03700,410510036021,0,5822 NE 32ND AVE,81,Very Walkable,50,Good Transit,1694,7051.46,77083,66.7060212514758,26.446280991735538,2.125147579693034,24.190800681431003,1939,27.799999239999998,2.751,2.6335828741965104e-6,1044584557.0131575
0.11469822,3910,0.7052541648868005,100,7655313,699415,5857 NE 30TH AVE,1N1E13CD  -09800,410510036021,0,5857 NE 30TH AVE,80,Very Walkable,50,Good Transit,1694,7051.46,77083,66.7060212514758,26.446280991735538,2.125147579693034,24.190800681431003,1939,27.799999239999998,3.91,2.6331088154269975e-6,1484936732.2352517
0.11481852,1630,0.5422278245870099,72,7656059,700854,6404 NE 32ND AVE,1N1E13CA  -04200,410510036021,0,6404 NE 32ND AVE,66,Somewhat Walkable,50,Good Transit,1694,7051.46,77083,66.7060212514758,26.446280991735538,2.125147579693034,24.190800681431003,1939,27.799999239999998,1.63,2.635870523415978e-6,618391527.777923
0.11490206,1868,0.6217487391624639,104,7656445,700745,6349 NE 33RD AVE,1N1E13CA  -00700,410510036021,0,6349 NE 33RD AVE,71,Very Walkable,50,Good Transit,1694,7051.46,77083,66.7060212514758,26.446280991735538,2.125147579693034,24.190800681431003,1939,27.799999239999998,1.868,2.6377883379247015e-6,708169026.7345947
0.11475185,2108,0.5426436485441897,76,7653846,700069,6036 NE 24TH AVE,1N1E14DA  -10900,410510036022,0,6036 NE 24TH AVE,63,Somewhat Walkable,52,Good Transit,1525,9082.453,95431,86.1639344262295,7.868852459016394,0.39344262295081966,17.330677290836654,1939,50,2.108,2.6343399908172635e-6,800200432.4984739
0.09403899,2193,0.6260233361438247,72,7654787,699887,2737 NE AINSWORTH ST,1N1E13CB  -09200,410510036022,0,2737 NE AINSWORTH ST,74,Very Walkable,52,Good Transit,1525,9082.453,95431,86.1639344262295,7.868852459016394,0.39344262295081966,17.330677290836654,1939,50,2.193,2.1588381542699724e-6,1015824181.0125779
0.11479123,1480,0.5617099663342437,72,7654408,700566,6306 NE 26TH AVE,1N1E13CB  -04800,410510036022,0,6306 NE 26TH AVE,64,Somewhat Walkable,52,Good Transit,1525,9082.453,95431,86.1639344262295,7.868852459016394,0.39344262295081966,17.330677290836654,1939,50,1.48,2.635244031221304e-6,561617816.970861
0.11499521,940,0.44881889763779526,104,7653703,700734,6335 NE 24TH AVE,1N1E14DA  -09300,410510036022,0,6335 NE 24TH AVE,60,Somewhat Walkable,52,Good Transit,1525,9082.453,95431,86.1639344262295,7.868852459016394,0.39344262295081966,17.330677290836654,1939,50,0.94,2.6399267676767676e-6,356070483.2836081
0.11473418,1436,0.5662665322703809,62,7653811,698765,5604 NE 24TH AVE,1N1E14DD  -01800,410510036022,0,5604 NE 24TH AVE,79,Very Walkable,49,Some Transit,1525,9082.453,95431,86.1639344262295,7.868852459016394,0.39344262295081966,17.330677290836654,1939,50,1.436,2.6339343434343437e-6,545192025.6021352
0.17547286,1510,0.46808510638297873,86,7654527,700777,6349 NE 27TH AVE,1N1E13CB  -05300,410510036022,0,6349 NE 27TH AVE,64,Somewhat Walkable,52,Good Transit,1525,9082.453,95431,86.1639344262295,7.868852459016394,0.39344262295081966,17.330677290836654,1939,50,1.51,4.0283025711662075e-6,374847711.49225014
0.114738,1315,0.5196470539727044,71,7653672,699553,5919 NE 24TH AVE,1N1E14DD  -04100,410510036022,0,5919 NE 24TH AVE,69,Somewhat Walkable,49,Some Transit,1525,9082.453,95431,86.1639344262295,7.868852459016394,0.39344262295081966,17.330677290836654,1939,50,1.315,2.6340220385674932e-6,499236521.4662971
0.11498986,938,0.4681059862610402,64,7654419,700993,6426 NE 26TH AVE,1N1E13CB  -01600,410510036022,0,6426 NE 26TH AVE,58,Somewhat Walkable,51,Good Transit,1525,9082.453,95431,86.1639344262295,7.868852459016394,0.39344262295081966,17.330677290836654,1939,50,0.938,2.6398039485766757e-6,355329417.7417035
0.17207721,2066,0.5423416304490979,75,7654762,699291,5827 NE 28TH AVE,1N1E13CC  -03200,410510036022,0,5827 NE 28TH AVE,79,Very Walkable,50,Good Transit,1525,9082.453,95431,86.1639344262295,7.868852459016394,0.39344262295081966,17.330677290836654,1939,50,2.066,3.9503491735537195e-6,522991743.0669639
0.11473965,1394,0.4692475803933812,90,7653664,699253,5815 NE 24TH AVE,1N1E14DD  -03500,410510036022,0,5815 NE 24TH AVE,79,Very Walkable,49,Some Transit,1525,9082.453,95431,86.1639344262295,7.868852459016394,0.39344262295081966,17.330677290836654,1939,50,1.394,2.634059917355372e-6,529221066.9981998
0.11466269,814,0.48442053351266534,91,7655030,699062,5735 NE 29TH AVE,1N1E13CC  -18900,410510036022,0,5735 NE 29TH AVE,84,Very Walkable,50,Good Transit,1525,9082.453,95431,86.1639344262295,7.868852459016394,0.39344262295081966,17.330677290836654,1939,50,0.814,2.6322931588613408e-6,309236073.2161438
0.13794647,1486,0.5247948376236234,86,7654239,700255,6135 NE 26TH AVE,1N1E13CB  -13000,410510036022,0,6135 NE 26TH AVE,66,Somewhat Walkable,52,Good Transit,1525,9082.453,95431,86.1639344262295,7.868852459016394,0.39344262295081966,17.330677290836654,1939,50,1.486,3.1668151974288336e-6,469241148.3961859
0.11474219,1664,0.6045412094326407,78,7654148,699927,2519 NE AINSWORTH ST,1N1E13CB  -13700,410510036022,0,2519 NE AINSWORTH ST,66,Somewhat Walkable,52,Good Transit,1525,9082.453,95431,86.1639344262295,7.868852459016394,0.39344262295081966,17.330677290836654,1939,50,1.664,2.634118227731864e-6,631710445.8264219
0.11474539,1570,0.5902734479380066,92,7653925,699932,2425 NE AINSWORTH ST,1N1E13CB  -16000,410510036022,0,2425 NE AINSWORTH ST,66,Somewhat Walkable,52,Good Transit,1525,9082.453,95431,86.1639344262295,7.868852459016394,0.39344262295081966,17.330677290836654,1939,50,1.57,2.6341916896235077e-6,596008257.9352425
